Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
SKODA,OCTAVIA COMBI 2.0L (115ch),ES,8,85.0,M 5,11.2,6.1,8.0,192.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch),ES,8,85.0,M 5,11.3,6.2,8.1,194.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch),ES,8,85.0,M 5,11.7,7.0,8.8,211.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch),ES,8,85.0,M 5,11.8,7.1,8.9,214.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch) BVA,ES,8,85.0,A 4,12.9,7.0,9.1,218.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch) BVA,ES,8,85.0,A 4,13.0,7.1,9.2,221.0,,,,,
SKODA,OCTAVIA COMBI 2.0L (115ch) ELEGANCE,ES,8,85.0,M 5,11.2,6.1,8.0,192.0,,,,,
SKODA,OCTAVIA 1.8T (150ch) L&K 1895,ES,9,110.0,M 5,10.7,6.2,7.9,190.0,,,,,
SKODA,OCTAVIA COMBI 1.8T (150ch) L&K 1895,ES,9,110.0,M 5,10.7,6.2,7.9,190.0,,,,,
SKODA,OCTAVIA 1.8T (150ch) L&K 1895 BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216.0,,,,,
SKODA,OCTAVIA COMBI 1.8T (150ch) L&K 1895 BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216.0,,,,,
SKODA,OCTAVIA COMBI RS 1.8T (180ch),ES,11,132.0,M 5,10.8,6.4,8.0,192.0,,,,,
SKODA,OCTAVIA RS,ES,11,132.0,M 5,10.8,6.4,8.0,192.0,,,,,
SKODA,OCTAVIA 1.9TDI (90ch),GO,5,66.0,M 5,6.6,4.2,5.0,135.0,,,,,
SKODA,OCTAVIA 1.9TDI (90ch),GO,5,66.0,M 5,6.6,4.2,5.0,135.0,,,,,
SKODA,OCTAVIA 1.9TDI (90ch),GO,5,66.0,M 5,6.8,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (90ch),GO,5,66.0,M 5,6.6,4.2,5.0,135.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (90ch),GO,5,66.0,M 5,6.6,4.2,5.0,135.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (90ch),GO,5,66.0,M 5,6.8,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA 1.9TDI (110ch),GO,6,81.0,M 5,6.6,4.1,5.0,135.0,,,,,
SKODA,OCTAVIA 1.9TDI (110ch),GO,6,81.0,M 5,6.6,4.1,5.0,135.0,,,,,
SKODA,OCTAVIA 1.9TDI (110ch),GO,6,81.0,M 5,6.8,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA 1.9TDI (90ch) BVA AMBIENTE,GO,6,66.0,A 4,8.9,4.8,6.3,170.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (110ch),GO,6,81.0,M 5,6.6,4.1,5.0,135.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (110ch),GO,6,81.0,M 5,6.6,4.1,5.0,135.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (110ch),GO,6,81.0,M 5,6.8,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (110ch),GO,6,81.0,M 5,6.9,4.4,5.3,143.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (90ch) BVA AMBIENTE,GO,6,66.0,A 4,8.9,4.8,6.3,170.0,,,,,
SKODA,OCTAVIA COMBI 4X4 1.9TDI (100ch),GO,6,74.0,M 6,8.2,5.0,6.2,167.0,,,,,
SKODA,OCTAVIA 1.9TDI (130ch),GO,7,96.0,M 6,7.0,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA 1.9TDI (130ch),GO,7,96.0,M 6,7.1,4.5,5.4,146.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (130ch),GO,7,96.0,M 6,7.0,4.3,5.2,140.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (130ch),GO,7,96.0,M 6,7.1,4.5,5.4,146.0,,,,,
SKODA,OCTAVIA COMBI 1.9TDI (130ch),GO,7,96.0,M 6,7.2,4.6,5.5,149.0,,,,,
SKODA,SUPERB 2.0L (115ch),ES,8,85.0,M 5,11.9,6.4,8.4,203.0,,,,,
SKODA,SUPERB 2.0L (115ch),ES,8,85.0,M 5,12.1,6.6,8.6,206.0,,,,,
SKODA,SUPERB 1.8T (150ch),ES,9,110.0,M 5,11.5,6.5,8.3,199.0,,,,,
SKODA,SUPERB 1.8T (150ch),ES,10,110.0,M 5,11.5,6.5,8.3,202.0,,,,,
SKODA,SUPERB 1.8T (150ch),ES,10,110.0,M 5,11.5,6.5,8.3,202.0,,,,,
SKODA,SUPERB 2.8 V6,ES,13,142.0,M 5,14.3,7.3,9.9,238.0,,,,,
SKODA,SUPERB 2.8 V6,ES,13,142.0,M 5,14.0,7.1,9.6,230.0,,,,,
SKODA,SUPERB 2.8 V6,ES,13,142.0,M 5,14.4,7.4,10.0,240.0,,,,,
SKODA,SUPERB 2.8 V6,ES,13,142.0,M 5,14.1,7.2,9.7,233.0,,,,,
SKODA,SUPERB 2.8 V6 BVA,ES,13,142.0,A 5,16.0,7.9,10.9,262.0,,,,,
SKODA,SUPERB 2.8 V6 BVA,ES,13,142.0,A 5,15.6,7.4,10.4,250.0,,,,,
SKODA,SUPERB 1.9TDI (100ch),GO,6,74.0,M 5,7.1,4.6,5.5,149.0,,,,,
SKODA,SUPERB 1.9TDI (100ch),GO,6,74.0,M 5,7.2,4.7,5.6,151.0,,,,,
SKODA,SUPERB 1.9TDI (130ch),GO,7,96.0,M 5,7.7,4.6,5.7,152.0,,,,,
SKODA,SUPERB 1.9TDI (130ch),GO,7,96.0,M 5,7.8,4.7,5.8,154.0,,,,,
SKODA,SUPERB V6 TDI,GO,10,114.0,M 6,10.0,5.4,7.0,189.0,,,,,
SKODA,SUPERB V6 TDI,GO,10,114.0,M 6,10.1,5.5,7.1,192.0,,,,,
SKODA,SUPERB V6 TDI BVA,GO,10,114.0,A 5,11.2,5.7,7.7,208.0,,,,,
SKODA,SUPERB V6 TDI BVA,GO,10,114.0,A 5,11.6,6.0,8.0,216.0,,,,,
SMART,SMART (33kW),ES,3,33.0,M 6,5.8,4.1,4.7,113.0,,,,,
SMART,SMART (33kW) BVA,ES,3,33.0,M 6,6.0,4.3,4.9,118.0,,,,,
SMART,SMART (40kW),ES,4,40.0,M 6,5.8,4.1,4.7,113.0,,,,,
SMART,SMART (40kW) BVA,ES,4,40.0,M 6,6.0,4.3,4.9,118.0,,,,,
SMART,SMART (40kW) CABRIOLET,ES,4,40.0,M 6,5.8,4.1,4.7,113.0,,,,,
SMART,SMART (40kW) CABRIOLET BVA,ES,4,40.0,M 6,6.0,4.3,4.9,118.0,,,,,
SMART,SMART (45kW),ES,4,45.0,M 6,5.8,4.1,4.7,113.0,,,,,
SMART,SMART (45kW) BVA,ES,4,45.0,M 6,6.0,4.3,4.9,118.0,,,,,
SMART,SMART (45kW) CABRIOLET,ES,4,45.0,M 6,5.8,4.1,4.7,113.0,,,,,
SMART,SMART (45kW) CABRIOLET BVA,ES,4,45.0,M 6,6.0,4.3,4.9,118.0,,,,,
SMART,SMART (52kW),ES,4,52.0,M 6,5.9,4.3,4.9,117.0,,,,,
SMART,SMART (52kW),ES,4,52.0,M 6,6.1,4.5,5.1,121.0,,,,,
SMART,SMART (52kW) BVA,ES,4,52.0,M 6,6.0,4.7,5.2,123.0,,,,,
SMART,SMART (52kW) BVA,ES,4,52.0,M 6,6.2,4.9,5.4,128.0,,,,,
SMART,SMART (52kW) CABRIOLET,ES,4,52.0,M 6,5.9,4.3,4.9,117.0,,,,,
SMART,SMART (52kW) CABRIOLET,ES,4,52.0,M 6,6.1,4.5,5.1,121.0,,,,,
SMART,SMART (52kW) CABRIOLET BVA,ES,4,52.0,M 6,6.0,4.7,5.2,123.0,,,,,
SMART,SMART (52kW) CABRIOLET BVA,ES,4,52.0,M 6,6.2,4.9,5.4,128.0,,,,,
SMART,SMART CROSSBLADE,ES,5,52.0,M 6,6.2,5.3,5.7,136.0,,,,,
SMART,SMART CDI BVA,GO,3,30.0,M 6,3.9,3.1,3.4,90.0,,,,,
SMART,SMART CDI CABRIOLET,GO,3,30.0,M 6,3.9,3.1,3.4,90.0,,,,,
SMART,SMART CDI CABRIOLET BVA,GO,3,30.0,M 6,3.9,3.1,3.4,90.0,,,,,
SUBARU,FORESTER 2.0L,ES,8,92.0,M 5,11.6,6.7,8.5,204.0,,,,,
SUBARU,FORESTER 2.0L BVA,ES,8,92.0,A 4,11.9,6.7,8.6,206.0,,,,,
SUBARU,FORESTER 2.0L TURBO,ES,12,130.0,M 5,13.3,7.8,9.8,235.0,,,,,
SUBARU,FORESTER 2.0L TURBO BVA,ES,12,130.0,A 4,13.7,7.6,9.8,236.0,,,,,
SUBARU,FORESTER 2.0L GPL,ES/GP,8,92.0,M 5,11.6,6.7,8.5,204.0,,,,,
SUBARU,FORESTER 2.0L GPL BVA,ES/GP,8,92.0,A 4,11.9,6.7,8.6,206.0,,,,,
SUBARU,FORESTER 2.0L GPL,GP/ES,8,91.0,M 5,15.6,8.8,11.3,184.0,,,,,
SUBARU,FORESTER 2.0L GPL BVA,GP/ES,8,91.0,A 4,16.0,8.8,11.5,186.0,,,,,
SUBARU,IMPREZA 5P 1.6L,ES,7,70.0,M 5,12.1,7.1,8.9,210.0,,,,,
SUBARU,IMPREZA 5P 2.0L,ES,9,92.0,M 5,13.5,7.4,9.6,227.0,,,,,
SUBARU,IMPREZA 5P 2.0L BVA,ES,9,92.0,A 4,13.5,7.5,9.7,230.0,,,,,
SUBARU,IMPREZA 4P 2.0L WRX,ES,15,160.0,M 5,14.2,7.9,10.2,242.0,,,,,
SUBARU,IMPREZA 5P WRX,ES,15,160.0,M 5,14.2,7.9,10.2,242.0,,,,,
SUBARU,IMPREZA 4P WRX STI,ES,19,195.0,M 6,16.7,9.5,12.1,290.0,,,,,
SUBARU,JUSTY 3P,ES,6,62.5,M 5,8.6,5.8,6.8,167.0,,,,,
SUBARU,JUSTY 5P,ES,6,62.5,M 5,8.6,5.8,6.8,167.0,,,,,
SUBARU,LEGACY 2.5L,ES,10,115.0,M 5,12.3,7.0,9.0,215.0,,,,,
SUBARU,LEGACY 2.5L BVA,ES,10,115.0,A 4,12.9,7.2,9.3,221.0,,,,,
SUBARU,LEGACY BREAK 2.5L,ES,10,115.0,M 5,12.5,7.2,9.2,220.0,,,,,
SUBARU,LEGACY BREAK 2.5L BVA,ES,10,115.0,A 4,12.9,7.4,9.4,226.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L,ES,10,115.0,M 5,12.3,7.2,9.0,216.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L BVA,ES,10,115.0,A 4,12.4,7.2,9.1,218.0,,,,,
SUBARU,LEGACY BREAK 2.5L BVA,ES,11,115.0,A 4,13.4,7.8,9.9,234.0,,,,,
SUBARU,LEGACY BREAK 2.5L BVA,ES,11,115.0,A 4,13.4,7.8,9.9,234.0,,,,,
SUBARU,LEGACY OUTBACK 3.0L BVA,ES,14,154.0,A 4,14.0,7.6,9.9,238.0,,,,,
SUBARU,LEGACY BREAK 2.5L GPL,ES/GP,10,115.0,M 5,12.5,7.2,9.2,220.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L GPL,ES/GP,10,115.0,M 5,12.3,7.2,9.0,216.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L GPL BVA,ES/GP,10,115.0,A 4,12.4,7.2,9.1,218.0,,,,,
SUBARU,LEGACY BREAK 2.5L GPL,GP/ES,10,113.0,M 5,16.8,9.5,12.3,198.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L GPL,GP/ES,10,113.0,M 5,16.6,9.5,12.0,195.0,,,,,
SUBARU,LEGACY OUTBACK 2.5L GPL BVA,GP/ES,10,113.0,A 4,16.7,9.5,12.1,196.0,,,,,
SUZUKI,ALTO,ES,4,46.0,M 5,6.5,4.0,4.9,119.0,,,,,
SUZUKI,GRAND VITARA 3P 1.6L,ES,7,69.0,M 5,10.0,6.8,8.0,193.0,,,,,
SUZUKI,GRAND VITARA 3P CABRIOLET,ES,7,69.0,M 5,10.0,6.8,8.0,193.0,,,,,
SUZUKI,GRAND VITARA 3P 2.0L,ES,9,94.0,M 5,12.3,7.7,9.4,224.0,,,,,
SUZUKI,GRAND VITARA 5P 2.5L V6,ES,11,116.0,M 5,13.5,8.4,10.2,245.0,,,,,
SUZUKI,GRAND VITARA 5P 2.5L V6 BVA,ES,11,116.0,A 4,14.3,8.9,10.9,262.0,,,,,
SUZUKI,GRAND VITARA XL7,ES,12,127.0,M 5,13.8,9.1,10.8,260.0,,,,,
SUZUKI,GRAND VITARA XL7 BVA,ES,13,127.0,A 4,15.6,9.9,12.0,285.0,,,,,
SUZUKI,GRAND VITARA 5P 2.0L TD 'COMMON RAIL',GO,7,80.0,M 5,8.0,5.8,6.6,190.0,,,,,
SUZUKI,IGNIS 3P,ES,5,61.0,M 5,8.5,5.2,6.4,150.0,,,,,
SUZUKI,IGNIS 5P,ES,5,61.0,M 5,8.5,5.2,6.4,150.0,,,,,
SUZUKI,IGNIS 5P 1.3L BVA,ES,6,61.0,A 4,9.5,6.0,7.3,170.0,,,,,
SUZUKI,IGNIS 5P 1.3L GL 4X4,ES,6,61.0,M 5,9.0,5.7,6.9,162.0,,,,,
SUZUKI,JIMNY BERLINE,ES,6,60.0,M 5,9.5,6.8,7.8,184.0,,,,,
SUZUKI,JIMNY BERLINE BVA,ES,6,60.0,A 4,10.4,6.7,8.1,189.0,,,,,
SUZUKI,JIMNY CABRIOLET,ES,6,59.0,M 5,9.4,6.4,7.5,179.0,,,,,
SUZUKI,LIANA 1.3L,ES,6,66.0,M 5,8.6,5.6,6.7,165.0,,,,,
SUZUKI,LIANA 1.6L,ES,7,76.0,M 5,9.2,5.9,7.1,171.0,,,,,
SUZUKI,LIANA 1.6L 4WD,ES,7,76.0,M 5,9.3,6.3,7.4,182.0,,,,,
SUZUKI,SAMURAI 1.3L BACHE,ES,6,59.0,M 5,8.8,6.1,7.1,169.0,,,,,
SUZUKI,SAMURAI 1.3L HARD-TOP,ES,6,59.0,M 5,8.8,6.1,7.1,169.0,,,,,
SUZUKI,SAMURAI 1.3L TOLE,ES,6,59.0,M 5,8.8,6.1,7.1,169.0,,,,,
SUZUKI,SAMURAI BACHE,GO,5,47.0,M 5,8.3,5.9,6.8,180.0,,,,,
SUZUKI,SAMURAI HARD-TOP,GO,5,47.0,M 5,8.3,5.9,6.8,180.0,,,,,
SUZUKI,SAMURAI LONG HARD-TOP,GO,5,47.0,M 5,8.3,5.9,6.8,180.0,,,,,
SUZUKI,SAMURAI LONG PICK-UP,GO,5,47.0,M 5,8.3,5.9,6.8,180.0,,,,,
SUZUKI,SAMURAI TOLE,GO,5,47.0,M 5,8.3,5.9,6.8,180.0,,,,,
SUZUKI,VITARA 3P BERLINE 2.0L TD 'COMMON RAIL',GO,6,66.0,M 5,7.5,5.4,6.2,165.0,,,,,
SUZUKI,VITARA 3P BERLINE 2.0L TD 'COMMON RAIL',GO,6,64.0,M 5,7.8,5.6,6.4,171.0,,,,,
SUZUKI,VITARA 3P CABRIOLET 2.0L TD 'COMMON RAIL',GO,6,66.0,M 5,7.5,5.4,6.2,165.0,,,,,
SUZUKI,VITARA 3P CABRIOLET 2.0L TD 'COMMON RAIL',GO,6,64.0,M 5,7.8,5.6,6.4,171.0,,,,,
SUZUKI,VITARA 3P CABRIOLET 2.0L TD 'COMMON RAIL',GO,6,64.0,M 5,7.8,5.6,6.4,171.0,,,,,
SUZUKI,VITARA 5P 2.0L TD 'COMMON RAIL',GO,6,66.0,M 5,7.6,5.7,6.4,169.0,,,,,
SUZUKI,VITARA 5P 2.0L TD 'COMMON RAIL',GO,6,64.0,M 5,7.9,5.7,6.6,174.0,,,,,
SUZUKI,WAGON R+ 1.3L,ES,5,56.0,M 5,8.4,5.3,6.4,152.0,,,,,
SUZUKI,WAGON R+ 1.3L,ES,5,56.0,M 5,8.4,5.3,6.4,152.0,,,,,
SUZUKI,WAGON R+ 1.3L  BVA,ES,5,56.0,A 4,8.9,5.8,6.9,166.0,,,,,
SUZUKI,WAGON R+ 1.3L 5PL,ES,5,56.0,M 5,8.4,5.3,6.4,152.0,,,,,
SUZUKI,WAGON R+ 1.3L BVA 5PL,ES,6,56.0,A 4,9.8,6.2,7.5,178.0,,,,,
TOYOTA,AVENSIS 4P 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS 4P 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS 5P 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS 5P 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS 5P 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS BREAK 110 VVT-i,ES,7,81.0,M 5,9.5,5.7,7.1,170.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i BVA,ES,8,95.0,A 4,11.0,6.4,8.1,194.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i BVA,ES,8,95.0,A 4,11.0,6.4,8.1,194.0,,,,,
TOYOTA,AVENSIS 4P 130 VVT-i BVA,ES,8,95.0,A 4,11.0,6.4,8.1,194.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i,ES,8,95.0,M 5,9.9,6.0,7.4,176.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i BVA,ES,8,95.0,A 4,11.2,6.5,8.3,197.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i BVA,ES,8,95.0,A 4,11.2,6.5,8.3,197.0,,,,,
TOYOTA,AVENSIS 5P 130 VVT-i BVA,ES,8,95.0,A 4,11.2,6.5,8.3,197.0,,,,,
TOYOTA,AVENSIS 4P 150 VVT-i D4,ES,9,110.0,M 5,10.6,6.1,7.7,184.0,,,,,
TOYOTA,AVENSIS 4P 150 VVT-i D4,ES,9,110.0,M 5,10.3,6.1,7.6,181.0,,,,,
TOYOTA,AVENSIS 4P 150 VVT-i D4,ES,9,110.0,M 5,10.3,6.1,7.6,181.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i,ES,10,110.0,M 5,11.5,6.8,8.6,202.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i,ES,10,110.0,M 5,11.5,6.8,8.6,202.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i 7PL,ES,10,110.0,M 5,11.5,6.8,8.6,202.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i 7PL,ES,10,110.0,M 5,11.5,6.8,8.6,202.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i 7PL BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i 7PL BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213.0,,,,,
TOYOTA,AVENSIS VERSO 150 VVT-i BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213.0,,,,,
TOYOTA,AVENSIS 4P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 4P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 4P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 4P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 4P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 5P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 5P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 5P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS 5P 110 D-4D,GO,7,81.0,M 5,8.0,4.8,5.9,158.0,,,,,
TOYOTA,AVENSIS BREAK 110 D-4D,GO,7,81.0,M 5,8.0,5.0,6.0,161.0,,,,,
TOYOTA,AVENSIS BREAK 110 D-4D,GO,7,81.0,M 5,8.0,5.0,6.0,161.0,,,,,
TOYOTA,AVENSIS BREAK 110 D-4D,GO,7,81.0,M 5,8.0,5.0,6.0,161.0,,,,,
TOYOTA,AVENSIS VERSO 115 D-4D,GO,7,85.0,M 5,8.1,5.6,6.5,173.0,,,,,
TOYOTA,AVENSIS VERSO 115 D-4D,GO,7,85.0,M 5,8.1,5.6,6.5,173.0,,,,,
TOYOTA,AVENSIS VERSO 115 D-4D 7PL,GO,7,85.0,M 5,8.1,5.6,6.5,173.0,,,,,
TOYOTA,AVENSIS VERSO 115 D-4D 7PL,GO,7,85.0,M 5,8.1,5.6,6.5,173.0,,,,,
TOYOTA,CELICA 145 VVT-i,ES,9,105.0,M 6,10.3,6.2,7.7,185.0,,,,,
TOYOTA,CELICA COUPE 140 VVT-i,ES,9,105.0,M 6,10.3,6.2,7.7,185.0,,,,,
TOYOTA,CELICA COUPE 140 VVT-i,ES,9,105.0,M 6,10.3,6.2,7.7,185.0,,,,,
TOYOTA,CELICA 190 VVTL-i TS,ES,12,141.0,M 6,11.5,6.6,8.4,200.0,,,,,
TOYOTA,CELICA COUPE 190 VVTL-i TS,ES,12,141.0,M 6,11.5,6.6,8.4,200.0,,,,,
TOYOTA,CELICA COUPE 190 VVTL-i TS,ES,12,141.0,M 6,11.5,6.6,8.4,200.0,,,,,
TOYOTA,COROLLA 3P 100 VVT-i,ES,6,71.0,M 5,8.4,5.7,6.7,159.0,,,,,
TOYOTA,COROLLA 5P 1.4L,ES,6,71.0,M 5,8.9,5.7,6.8,162.0,,,,,
TOYOTA,COROLLA 5P 100 VVT-i,ES,6,71.0,M 5,8.4,5.7,6.7,159.0,,,,,
TOYOTA,COROLLA 5P 100 VVT-i,ES,6,71.0,M 5,8.4,5.7,6.7,159.0,,,,,
TOYOTA,COROLLA 3P 1.6L G6,ES,7,81.0,M 6,9.8,6.1,7.4,176.0,,,,,
TOYOTA,COROLLA 3P 100 VVT-i,ES,7,81.0,M 5,9.0,5.9,7.0,168.0,,,,,
TOYOTA,COROLLA 3P 110 VVT-i,ES,7,81.0,M 5,9.0,5.9,7.0,168.0,,,,,
TOYOTA,COROLLA 3P 110 VVT-i BVA,ES,7,81.0,A 4,10.6,6.4,7.9,190.0,,,,,
TOYOTA,COROLLA 3P 110 VVT-i BVA,ES,7,81.0,A 4,10.6,6.4,7.9,190.0,,,,,
TOYOTA,COROLLA 5P 1.6L G6,ES,7,81.0,M 5,9.3,6.1,7.2,171.0,,,,,
TOYOTA,COROLLA 5P 1.6L G6 BVA,ES,7,81.0,A 4,10.7,6.5,8.0,192.0,,,,,
TOYOTA,COROLLA 5P 110 VVT-i,ES,7,81.0,M 5,9.0,5.9,7.0,168.0,,,,,
TOYOTA,COROLLA 5P 110 VVT-i,ES,7,81.0,M 5,9.0,5.9,7.0,168.0,,,,,
TOYOTA,COROLLA 5P 110 VVT-i BVA,ES,7,81.0,A 4,10.6,6.4,7.9,190.0,,,,,
TOYOTA,COROLLA 5P 110 VVT-i BVA,ES,7,81.0,A 4,10.6,6.4,7.9,190.0,,,,,
TOYOTA,COROLLA VERSO 110 VVT-i,ES,7,81.0,M 5,9.4,6.2,7.3,174.0,,,,,
TOYOTA,COROLLA VERSO 135 VVT-i,ES,8,99.0,M 5,10.0,6.3,7.6,181.0,,,,,
TOYOTA,COROLLA VERSO 135 VVT-i BVA,ES,9,99.0,A 4,10.9,6.7,8.2,195.0,,,,,
TOYOTA,COROLLA 3P 190 VVTL-i TS,ES,12,141.0,M 6,11.1,6.7,8.3,198.0,,,,,
TOYOTA,COROLLA 3P 190 VVTL-i TS,ES,12,141.0,M 6,11.1,6.7,8.3,198.0,,,,,
TOYOTA,COROLLA 5P 1.9D,GO,5,51.0,M 5,8.6,5.4,6.6,180.0,,,,,
TOYOTA,COROLLA 3P 110 D-4D,GO,6,81.0,M 5,7.3,4.7,5.7,152.0,,,,,
TOYOTA,COROLLA 3P 110 D-4D,GO,6,81.0,M 5,7.3,4.7,5.7,152.0,,,,,
TOYOTA,COROLLA 3P 2.0TD4D,GO,6,66.0,M 5,7.6,4.8,5.8,156.0,,,,,
TOYOTA,COROLLA 3P 90 D-4D,GO,6,66.0,M 5,7.2,4.8,5.7,153.0,,,,,
TOYOTA,COROLLA 3P 90 D-4D,GO,6,66.0,M 5,7.2,4.8,5.7,153.0,,,,,
TOYOTA,COROLLA 5P 2.0TD4D,GO,6,66.0,M 5,7.6,4.8,5.8,156.0,,,,,
TOYOTA,COROLLA 5P 90 D-4D,GO,6,66.0,M 5,7.2,4.8,5.7,153.0,,,,,
TOYOTA,COROLLA 5P 90 D-4D,GO,6,66.0,M 5,7.2,4.8,5.7,153.0,,,,,
TOYOTA,COROLLA VERSO 90 D-4D,GO,6,66.0,M 5,7.9,5.3,6.2,164.0,,,,,
TOYOTA,COROLLA 5P 110 D-4D,GO,7,81.0,M 5,7.5,4.8,5.8,154.0,,,,,
TOYOTA,COROLLA 5P 110 D-4D,GO,7,81.0,M 5,7.5,4.8,5.8,154.0,,,,,
TOYOTA,HI ACE 100 D-4D 9PL,GO,8,75.0,M 5,11.0,7.4,8.7,232.0,,,,,
TOYOTA,HI ACE 100 D-4D 9PL,GO,8,75.0,M 5,11.0,7.4,8.7,232.0,,,,,
TOYOTA,HI ACE 2.4TD 9PL,GO,9,66.0,M 5,13.4,9.2,10.7,284.0,,,,,
TOYOTA,LAND CRUISER SW V8 7PL,ES,19,173.0,A 4,22.4,13.3,16.6,405.0,,,,,
TOYOTA,LAND CRUISER SW V8 7PL,ES,19,175.0,A 4,21.8,13.5,16.5,393.0,,,,,
TOYOTA,LAND CRUISER V8 7PL BVA,ES,19,175.0,A 5,21.5,13.4,16.3,387.0,,,,,
TOYOTA,LAND CRUISER 3P 165 D-4D,GO,11,120.0,M 5,11.7,8.2,9.5,253.0,,,,,
TOYOTA,LAND CRUISER 3P 165 D-4D,GO,11,120.0,M 5,11.7,8.2,9.5,253.0,,,,,
TOYOTA,LAND CRUISER 5P 165 D-4D,GO,11,120.0,M 5,11.7,8.2,9.5,253.0,,,,,
TOYOTA,LAND CRUISER 5P 165 D-4D,GO,11,120.0,M 5,11.7,8.2,9.5,253.0,,,,,
